#      time         order        room_phae1   room_phaer
  1983.443182       1.0000      0.99900       45.000    
  1983.590909       1.0000      0.99900       45.000    
  1983.590909       1.0000      0.99900       45.000    
  1983.738636       1.0000      0.99900       45.000    
  1983.886364       1.0000      0.99900       45.000    
  1984.000000       1.0000      0.99900       45.000    
  1984.000000       1.0000      0.99900       45.000    
  1984.118182       1.0000      0.99900       45.000    
  1984.236364       1.0000      0.99900       45.000    
  1984.472727       1.0000      0.99900       45.000    
  1984.945454       1.0000      0.99900       45.000    
  1985.000000       1.0000      0.99900       45.000    
  1985.000000       1.0000      0.99900       45.000    
  1985.378182       1.0000      0.99900       45.000    
  1985.756364       1.0000      1.00000E-03   45.000    
  1986.000000       1.0000      1.00000E-03   45.000    
  1986.000000       1.0000      1.00000E-03   45.000    
  1986.004570       1.0000      1.00000E-03   45.000    
  1986.009141       1.0000      1.00000E-03   45.000    
  1986.013385       1.0000      1.00000E-03   45.000    
  1986.018188       1.0000      1.00000E-03   45.000    
  1986.023372       1.0000      1.00000E-03   45.000    
  1986.029425       1.0000      1.00000E-03   45.000    
  1986.036608       1.0000      1.00000E-03   45.000    
  1986.045921       1.0000      1.00000E-03   45.000    
  1986.061574       1.0000      1.00000E-03   45.000    
  1986.077801       1.0000      1.00000E-03   45.000    
  1986.095411       1.0000      1.00000E-03   45.000    
  1986.112917       1.0000      1.00000E-03   45.000    
  1986.132171       1.0000      1.00000E-03   45.000    
  1986.152873       1.0000      1.00000E-03   45.000    
  1986.176244       1.0000      1.00000E-03   45.000    
  1986.202614       1.0000      1.00000E-03   45.000    
  1986.233214       1.0000      1.00000E-03   45.000    
  1986.269162       1.0000      1.00000E-03   45.000    
  1986.312480       1.0000      1.00000E-03   45.000    
  1986.365998       1.0000      1.00000E-03   45.000    
  1986.434524       1.0000      1.00000E-03   45.000    
  1986.452475       1.0000      1.00000E-03   45.000    
  1986.488377       1.0000      1.00000E-03   45.000    
  1986.502737       1.0000      1.00000E-03   45.000    
  1986.531459       1.0000      1.00000E-03   45.000    
  1986.588901       1.0000      1.00000E-03   45.000    
  1986.611878       1.0000      1.00000E-03   45.000    
  1986.657833       1.0000      1.00000E-03   45.000    
  1986.676214       1.0000      1.00000E-03   45.000    
  1986.712978       1.0000      1.00000E-03   45.000    
  1986.786504       1.0000      1.00000E-03   45.000    
  1986.933558       1.0000      1.00000E-03   45.000    
  1987.000000       1.0000      1.00000E-03   45.000    
  1987.000000       1.0000      1.00000E-03   45.000    
  1987.003395       1.0000      1.00000E-03   45.000    
  1987.006791       1.0000      1.00000E-03   45.000    
  1987.013581       1.0000      1.00000E-03   45.000    
  1987.027162       1.0000      1.00000E-03   45.000    
  1987.054324       1.0000      1.00000E-03   45.000    
  1987.108649       1.0000      1.00000E-03   45.000    
  1987.217298       1.0000      1.00000E-03   45.000    
  1987.434596       1.0000      1.00000E-03   45.000    
  1987.869192       1.0000      1.00000E-03   45.000    
  1988.000000       1.0000      1.00000E-03   45.000    
  1988.000000       1.0000      1.00000E-03   45.000    
  1988.347677       1.0000      1.00000E-03   45.000    
  1988.695353       1.0000      1.00000E-03   45.000    
  1989.000000       1.0000      1.00000E-03   45.000    
  1989.000000       1.0000      1.00000E-03   45.000    
  1989.278141       1.0000      1.00000E-03   45.000    
  1989.556283       1.0000      1.00000E-03   45.000    
  1990.000000       1.0000      1.00000E-03   45.000    
  1990.000000       1.0000      1.00000E-03   45.000    
  1990.222513       1.0000      1.00000E-03   45.000    
  1990.445026       1.0000      1.00000E-03   45.000    
  1990.890052       1.0000      1.00000E-03   45.000    
  1991.000000       1.0000      1.00000E-03   45.000    
  1991.000000       1.0000      1.00000E-03   45.000    
  1991.356021       1.0000      1.00000E-03   45.000    
  1991.712042       1.0000      1.00000E-03   45.000    
  1992.023102       1.0000      1.00000E-03   45.000    
  1992.023102       1.0000      1.00000E-03   45.000    
  1992.307919       1.0000      1.00000E-03   45.000    
  1992.592735       1.0000      1.00000E-03   45.000    
  1993.000000       1.0000      1.00000E-03   45.000    
  1993.000000       1.0000      1.00000E-03   45.000    
  1993.227853       1.0000      1.00000E-03   45.000    
  1993.455707       1.0000      1.00000E-03   45.000    
  1993.911413       1.0000      1.00000E-03   45.000    
  1994.000000       1.0000      1.00000E-03   45.000    
  1994.000000       1.0000      1.00000E-03   45.000    
  1994.364565       1.0000      1.00000E-03   45.000    
  1994.729131       1.0000      1.00000E-03   45.000    
  1995.000000       1.0000      1.00000E-03   45.000    
  1995.000000       1.0000      1.00000E-03   45.000    
  1995.291652       1.0000      1.00000E-03   45.000    
  1995.583305       1.0000      1.00000E-03   45.000    
  1996.000000       1.0000      1.00000E-03   45.000    
  1996.000000       1.0000      1.00000E-03   45.000    
  1996.233322       1.0000      1.00000E-03   45.000    
  1996.466644       1.0000      1.00000E-03   45.000    
  1996.933287       1.0000      1.00000E-03   45.000    
  1997.000000       1.0000      1.00000E-03   45.000    
  1997.000000       1.0000      1.00000E-03   45.000    
  1997.043773       1.0000      1.00000E-03   45.000    
  1997.087546       1.0000      1.00000E-03   45.000    
  1997.111801       1.0000      1.00000E-03   45.000    
  1997.132238       1.0000      1.00000E-03   45.000    
  1997.155284       1.0000      1.00000E-03   45.000    
  1997.174587       1.0000      1.00000E-03   45.000    
  1997.194134       1.0000      1.00000E-03   45.000    
  1997.212361       1.0000      1.00000E-03   45.000    
  1997.230800       1.0000      1.00000E-03   45.000    
  1997.249011       1.0000      1.00000E-03   45.000    
  1997.267625       1.0000      1.00000E-03   45.000    
  1997.287625       1.0000      1.00000E-03   45.000    
  1997.309443       1.0000      1.00000E-03   45.000    
  1997.333747       1.0000      1.00000E-03   45.000    
  1997.361023       1.0000      1.00000E-03   45.000    
  1997.392361       1.0000      1.00000E-03   45.000    
  1997.428822       1.0000      1.00000E-03   45.000    
  1997.472352       1.0000      1.00000E-03   45.000    
  1997.525661       1.0000      1.00000E-03   45.000    
  1997.593680       1.0000      1.00000E-03   45.000    
  1997.683731       1.0000      1.00000E-03   45.000    
  1997.813920       1.0000      1.00000E-03   45.000    
  1998.000000       1.0000      1.00000E-03   45.000    
  1998.000000       1.0000      1.00000E-03   45.000    
  1998.035019       1.0000      1.00000E-03   45.000    
  1998.070037       1.0000      1.00000E-03   45.000    
  1998.140074       1.0000      1.00000E-03   45.000    
  1998.280148       1.0000      1.00000E-03   45.000    
  1998.560296       1.0000      1.00000E-03   45.000    
  1998.962061       1.0000      1.00000E-03   45.000    
  1999.000000       1.0000      1.00000E-03   45.000    
  1999.000000       1.0000      1.00000E-03   45.000    
  1999.045820       1.0000      1.00000E-03   45.000    
  1999.091639       1.0000      1.00000E-03   45.000    
  1999.099448       1.0000      1.00000E-03   45.000    
  1999.115066       1.0000      1.00000E-03   45.000    
  1999.143793       1.0000      1.00000E-03   45.000    
  1999.183557       1.0000      1.00000E-03   45.000    
  1999.247910       1.0000      1.00000E-03   45.000    
  1999.329855       1.0000      1.00000E-03   45.000    
  1999.464980       1.0000      1.00000E-03   45.000    
  1999.611353       1.0000      1.00000E-03   45.000    
  1999.819526       1.0000      1.00000E-03   45.000    
  2000.000000       1.0000      1.00000E-03   45.000    
  2000.000000       1.0000      1.00000E-03   45.000    
  2000.036656       1.0000      1.00000E-03   45.000    
  2000.073311       1.0000      1.00000E-03   45.000    
  2000.146623       1.0000      1.00000E-03   45.000    
  2000.293245       1.0000      1.00000E-03   45.000    
  2000.586490       1.0000      1.00000E-03   45.000    
  2001.000000       1.0000      1.00000E-03   45.000    
  2001.000000       1.0000      1.00000E-03   45.000    
  2001.234596       1.0000      1.00000E-03   45.000    
  2001.469192       1.0000      1.00000E-03   45.000    
  2001.938384       1.0000      1.00000E-03   45.000    
  2002.000000       1.0000      1.00000E-03   45.000    
  2002.000000       1.0000      1.00000E-03   45.000    
  2002.075071       1.0000      1.00000E-03   45.000    
  2002.150141       1.0000      1.00000E-03   45.000    
  2002.300283       1.0000      1.00000E-03   45.000    
  2002.312294       1.0000      1.00000E-03   45.000    
  2002.336317       1.0000      1.00000E-03   45.000    
  2002.384362       1.0000      1.00000E-03   45.000    
  2002.480453       1.0000      1.00000E-03   45.000    
  2002.518889       1.0000      1.00000E-03   45.000    
  2002.595761       1.0000      1.00000E-03   45.000    
  2002.601911       1.0000      1.00000E-03   45.000    
  2002.614211       1.0000      1.00000E-03   45.000    
  2002.638810       1.0000      1.00000E-03   45.000    
  2002.640778       1.0000      1.00000E-03   45.000    
  2002.644714       1.0000      1.00000E-03   45.000    
  2002.652585       1.0000      1.00000E-03   45.000    
  2002.668329       1.0000      1.00000E-03   45.000    
  2002.699816       1.0000      1.00000E-03   45.000    
  2002.762790       1.0000      1.00000E-03   45.000    
  2002.888738       1.0000      1.00000E-03   45.000    
  2003.000000       1.0000      1.00000E-03   45.000    
  2003.000000       1.0000      1.00000E-03   45.000    
  2003.120113       1.0000      1.00000E-03   45.000    
  2003.240226       1.0000      1.00000E-03   45.000    
  2003.480453       1.0000      1.00000E-03   45.000    
  2003.960905       1.0000      1.00000E-03   45.000    
  2004.000000       1.0000      1.00000E-03   45.000    
  2004.000000       1.0000      1.00000E-03   45.000    
  2004.384362       1.0000      0.99900       45.000    
  2004.768724       1.0000      0.99900       45.000    
  2005.000000       1.0000      0.99900       45.000    
  2005.000000       1.0000      0.99900       45.000    
  2005.307490       1.0000      0.99900       45.000    
  2005.614979       1.0000      0.99900       45.000    
  2006.000000       1.0000      0.99900       45.000    
  2006.000000       1.0000      0.99900       45.000    
  2006.245992       1.0000      0.99900       45.000    
  2006.491984       1.0000      0.99900       45.000    
  2006.983967       1.0000      0.99900       45.000    
  2007.000000       1.0000      0.99900       45.000    
  2007.000000       1.0000      0.99900       45.000    
  2007.393587       1.0000      0.99900       45.000    
  2007.787174       1.0000      0.99900       45.000    
  2008.000000       1.0000      0.99900       45.000    
  2008.000000       1.0000      0.99900       45.000    
  2008.314869       1.0000      0.99900       45.000    
  2008.629739       1.0000      0.99900       45.000    
  2009.000000       1.0000      0.99900       45.000    
  2009.000000       1.0000      0.99900       45.000    
  2009.251896       1.0000      0.99900       45.000    
  2009.503791       1.0000      1.00000E-03   45.000    
  2010.000000       1.0000      1.00000E-03   45.000    
  2010.000000       1.0000      1.00000E-03   45.000    
  2010.004658       1.0000      1.00000E-03   45.000    
  2010.009316       1.0000      1.00000E-03   45.000    
  2010.013578       1.0000      1.00000E-03   45.000    
  2010.018423       1.0000      1.00000E-03   45.000    
  2010.023636       1.0000      1.00000E-03   45.000    
  2010.029744       1.0000      1.00000E-03   45.000    
  2010.037006       1.0000      1.00000E-03   45.000    
  2010.046491       1.0000      1.00000E-03   45.000    
  2010.063038       1.0000      1.00000E-03   45.000    
  2010.082302       1.0000      1.00000E-03   45.000    
  2010.099075       1.0000      1.00000E-03   45.000    
  2010.117935       1.0000      1.00000E-03   45.000    
  2010.137013       1.0000      1.00000E-03   45.000    
  2010.158720       1.0000      1.00000E-03   45.000    
  2010.182498       1.0000      1.00000E-03   45.000    
  2010.209976       1.0000      1.00000E-03   45.000    
  2010.241611       1.0000      1.00000E-03   45.000    
  2010.279229       1.0000      1.00000E-03   45.000    
  2010.324682       1.0000      1.00000E-03   45.000    
  2010.381415       1.0000      1.00000E-03   45.000    
  2010.454864       1.0000      1.00000E-03   45.000    
  2010.554917       1.0000      1.00000E-03   45.000    
  2010.659379       1.0000      1.00000E-03   45.000    
  2010.659379       1.0000      1.00000E-03   45.000    
  2010.662788       1.0000      1.00000E-03   45.000    
  2010.666198       1.0000      1.00000E-03   45.000    
  2010.673016       1.0000      1.00000E-03   45.000    
  2010.686654       1.0000      1.00000E-03   45.000    
  2010.713928       1.0000      1.00000E-03   45.000    
  2010.768478       1.0000      1.00000E-03   45.000    
  2010.877576       1.0000      1.00000E-03   45.000    
  2011.000000       1.0000      1.00000E-03   45.000    
  2011.000000       1.0000      1.00000E-03   45.000    
  2011.087279       1.0000      1.00000E-03   45.000    
  2011.174558       1.0000      1.00000E-03   45.000    
  2011.209470       1.0000      1.00000E-03   45.000    
  2011.279293       1.0000      1.00000E-03   45.000    
  2011.307222       1.0000      1.00000E-03   45.000    
  2011.363080       1.0000      1.00000E-03   45.000    
  2011.385424       1.0000      1.00000E-03   45.000    
  2011.430111       1.0000      1.00000E-03   45.000    
  2011.447985       1.0000      1.00000E-03   45.000    
  2011.483735       1.0000      1.00000E-03   45.000    
  2011.555234       1.0000      1.00000E-03   45.000    
  2011.698232       1.0000      1.00000E-03   45.000    
  2011.755431       1.0000      1.00000E-03   45.000    
  2011.869829       1.0000      1.00000E-03   45.000    
  2012.000000       1.0000      1.00000E-03   45.000    
  2012.000000       1.0000      1.00000E-03   45.000    
  2012.069823       1.0000      1.00000E-03   45.000    
  2012.139646       1.0000      1.00000E-03   45.000    
  2012.279293       1.0000      1.00000E-03   45.000    
  2012.558585       1.0000      1.00000E-03   45.000    
  2013.000000       1.0000      1.00000E-03   45.000    
  2013.000000       1.0000      1.00000E-03   45.000    
  2013.223434       1.0000      1.00000E-03   45.000    
  2013.446868       1.0000      1.00000E-03   45.000    
  2013.893737       1.0000      1.00000E-03   45.000    
  2014.000000       1.0000      1.00000E-03   45.000    
  2014.000000       1.0000      1.00000E-03   45.000    
  2014.357495       1.0000      1.00000E-03   45.000    
  2014.714989       1.0000      1.00000E-03   45.000    
  2015.000000       1.0000      1.00000E-03   45.000    
  2015.000000       1.0000      1.00000E-03   45.000    
  2015.285996       1.0000      1.00000E-03   45.000    
  2015.571991       1.0000      1.00000E-03   45.000    
  2016.017767       1.0000      1.00000E-03   45.000    
  2016.017767       1.0000      1.00000E-03   45.000    
  2016.246564       1.0000      1.00000E-03   45.000    
  2016.475360       1.0000      1.00000E-03   45.000    
  2016.932953       1.0000      1.00000E-03   45.000    
  2017.000000       1.0000      1.00000E-03   45.000    
  2017.000000       1.0000      1.00000E-03   45.000    
  2017.366075       1.0000      1.00000E-03   45.000    
  2017.732149       1.0000      1.00000E-03   45.000    
  2018.000000       1.0000      1.00000E-03   45.000    
  2018.000000       1.0000      1.00000E-03   45.000    
  2018.292860       1.0000      1.00000E-03   45.000    
  2018.585719       1.0000      1.00000E-03   45.000    
  2019.000000       1.0000      1.00000E-03   45.000    
  2019.000000       1.0000      1.00000E-03   45.000    
  2019.234288       1.0000      1.00000E-03   45.000    
  2019.468575       1.0000      1.00000E-03   45.000    
  2019.937151       1.0000      1.00000E-03   45.000    
  2020.000000       1.0000      1.00000E-03   45.000    
  2020.000000       1.0000      1.00000E-03   45.000    
  2020.374860       1.0000      1.00000E-03   45.000    
  2020.749721       1.0000      1.00000E-03   45.000    
  2021.000000       1.0000      1.00000E-03   45.000    
  2021.000000       1.0000      1.00000E-03   45.000    
  2021.040182       1.0000      1.00000E-03   45.000    
  2021.080363       1.0000      1.00000E-03   45.000    
  2021.106711       1.0000      1.00000E-03   45.000    
  2021.127735       1.0000      1.00000E-03   45.000    
  2021.151363       1.0000      1.00000E-03   45.000    
  2021.170751       1.0000      1.00000E-03   45.000    
  2021.190408       1.0000      1.00000E-03   45.000    
  2021.208611       1.0000      1.00000E-03   45.000    
  2021.227038       1.0000      1.00000E-03   45.000    
  2021.245191       1.0000      1.00000E-03   45.000    
  2021.263743       1.0000      1.00000E-03   45.000    
  2021.283488       1.0000      1.00000E-03   45.000    
  2021.305048       1.0000      1.00000E-03   45.000    
  2021.328973       1.0000      1.00000E-03   45.000    
  2021.355803       1.0000      1.00000E-03   45.000    
  2021.386547       1.0000      1.00000E-03   45.000    
  2021.422237       1.0000      1.00000E-03   45.000    
  2021.464702       1.0000      1.00000E-03   45.000    
