#      time         order        room_phae1   room_phaer
  4697.130709       1.0000      1.00000E-03   45.000    
  4697.134091       1.0000      1.00000E-03   45.000    
  4697.140855       1.0000      1.00000E-03   45.000    
  4697.154383       1.0000      1.00000E-03   45.000    
  4697.175577       1.0000      1.00000E-03   45.000    
  4697.180235       1.0000      1.00000E-03   45.000    
  4697.189553       1.0000      1.00000E-03   45.000    
  4697.193280       1.0000      1.00000E-03   45.000    
  4697.200734       1.0000      1.00000E-03   45.000    
  4697.215642       1.0000      1.00000E-03   45.000    
  4697.245380       1.0000      1.00000E-03   45.000    
  4697.280250       1.0000      1.00000E-03   45.000    
  4697.326977       1.0000      1.00000E-03   45.000    
  4697.384277       1.0000      1.00000E-03   45.000    
  4697.460941       1.0000      1.00000E-03   45.000    
  4697.565750       1.0000      1.00000E-03   45.000    
  4697.723028       1.0000      1.00000E-03   45.000    
  4697.946924       1.0000      1.00000E-03   45.000    
  4698.000000       1.0000      1.00000E-03   45.000    
  4698.000000       1.0000      1.00000E-03   45.000    
  4698.010822       1.0000      1.00000E-03   45.000    
  4698.021645       1.0000      1.00000E-03   45.000    
  4698.043289       1.0000      1.00000E-03   45.000    
  4698.086579       1.0000      1.00000E-03   45.000    
  4698.173157       1.0000      1.00000E-03   45.000    
  4698.346314       1.0000      1.00000E-03   45.000    
  4698.572309       1.0000      1.00000E-03   45.000    
  4698.873218       1.0000      1.00000E-03   45.000    
  4699.000000       1.0000      1.00000E-03   45.000    
  4699.000000       1.0000      1.00000E-03   45.000    
  4699.138526       1.0000      1.00000E-03   45.000    
  4699.277051       1.0000      1.00000E-03   45.000    
  4699.554103       1.0000      1.00000E-03   45.000    
  4700.000000       1.0000      1.00000E-03   45.000    
  4700.000000       1.0000      1.00000E-03   45.000    
  4700.221641       1.0000      1.00000E-03   45.000    
  4700.443282       1.0000      1.00000E-03   45.000    
  4700.886565       1.0000      1.00000E-03   45.000    
  4701.000000       1.0000      1.00000E-03   45.000    
  4701.000000       1.0000      1.00000E-03   45.000    
  4701.354626       1.0000      1.00000E-03   45.000    
  4701.709252       1.0000      1.00000E-03   45.000    
  4701.848517       1.0000      1.00000E-03   45.000    
  4701.848517       1.0000      1.00000E-03   45.000    
  4701.924259       1.0000      1.00000E-03   45.000    
  4702.000000       1.0000      1.00000E-03   45.000    
  4702.000000       1.0000      1.00000E-03   45.000    
  4702.060593       1.0000      1.00000E-03   45.000    
  4702.121186       1.0000      1.00000E-03   45.000    
  4702.242372       1.0000      1.00000E-03   45.000    
  4702.319484       1.0000      1.00000E-03   45.000    
  4702.319484       1.0000      1.00000E-03   45.000    
  4702.416433       1.0000      1.00000E-03   45.000    
  4702.513382       1.0000      1.00000E-03   45.000    
  4702.637292       1.0000      1.00000E-03   45.000    
  4702.791747       1.0000      1.00000E-03   45.000    
  4703.000000       1.0000      1.00000E-03   45.000    
