#      time         order        tair      
  781.7203886       1.0000       2.7441    
  782.2203886       1.0000       2.7118    
  782.7203886       1.0000       2.5118    
  783.2203886       1.0000       2.3118    
  783.7203886       1.0000       2.1118    
  784.2203886       1.0000       2.0000    
  784.7203886       1.0000       2.0000    
  785.2203886       1.0000       1.9118    
  785.7203886       1.0000       1.7118    
  786.2203886       1.0000       1.4678    
  786.7203886       1.0000       1.1678    
  787.2203886       1.0000       1.1322    
  787.7203886       1.0000       1.4322    
  788.2203886       1.0000       1.7763    
  788.7203886       1.0000       2.1763    
  789.2203886       1.0000       2.4000    
  789.7203886       1.0000       2.4000    
  790.2203886       1.0000       2.4882    
  790.7203886       1.0000       2.6882    
  791.2203886       1.0000       2.5355    
  791.7203886       1.0000       1.9355    
  792.0000000       1.0000       1.6000    
  792.0000000       1.0000       1.6000    
  792.0398380       1.0000       1.6080    
  792.0796759       1.0000       1.6159    
  792.1169346       1.0000       1.6234    
  792.1460111       1.0000       1.6292    
  792.1460111       1.0000       1.6292    
  792.1758180       1.0000       1.6352    
  792.2056249       1.0000       1.6411    
  792.2652388       1.0000       1.6530    
  792.3645822       1.0000       1.6729    
  792.5632689       1.0000       1.7127    
  792.9606424       1.0000       1.7921    
  793.0000000       1.0000       1.8000    
  793.0000000       1.0000       1.8000    
  793.0476911       1.0000       1.8000    
  793.0953822       1.0000       1.8000    
  793.1907644       1.0000       1.8000    
  793.3815288       1.0000       1.8000    
  793.7630576       1.0000       1.8000    
  794.0000000       1.0000       1.8000    
  794.0000000       1.0000       1.8000    
  794.3052230       1.0000       1.5558    
  794.6104461       1.0000       1.3116    
  795.0000000       1.0000       1.0000    
  795.0000000       1.0000       1.0000    
  795.2441784       1.0000       1.0000    
  795.4883569       1.0000       1.0000    
  795.9767137       1.0000       1.0000    
  796.0000000       1.0000       1.0000    
  796.0000000       1.0000       1.0000    
  796.3906855       1.0000      0.84373    
  796.7813710       1.0000      0.68745    
  797.0000000       1.0000      0.60000    
  797.0000000       1.0000      0.60000    
  797.0407973       1.0000      0.60000    
  797.0815945       1.0000      0.60000    
  797.1075282       1.0000      0.60000    
  797.1284447       1.0000      0.60000    
  797.1519635       1.0000      0.60000    
  797.1713368       1.0000      0.60000    
  797.1909725       1.0000      0.60000    
  797.2091794       1.0000      0.60000    
  797.2276074       1.0000      0.60000    
  797.2457688       1.0000      0.60000    
  797.2643298       1.0000      0.60000    
  797.2841125       1.0000      0.60000    
  797.3057109       1.0000      0.60000    
  797.3296923       1.0000      0.60000    
  797.3565886       1.0000      0.60000    
  797.3874201       1.0000      0.60000    
  797.4232240       1.0000      0.60000    
  797.4658465       1.0000      0.60000    
  797.5178669       1.0000      0.60000    
  797.5839328       1.0000      0.60000    
  797.6708629       1.0000      0.60000    
  797.7954185       1.0000      0.60000    
  797.9865734       1.0000      0.60000    
  798.0000000       1.0000      0.60000    
  798.0000000       1.0000      0.60000    
  798.0326378       1.0000      0.58042    
  798.0652756       1.0000      0.56083    
  798.1305512       1.0000      0.52167    
  798.2611025       1.0000      0.44334    
  798.5222050       1.0000      0.28668    
  798.9266924       1.0000      4.39846E-02
  799.0000000       1.0000      8.33347E-10
  799.0000000       1.0000      1.66669E-09
  799.0226253       1.0000      9.05012E-03
  799.0452506       1.0000      1.81002E-02
  799.0712880       1.0000      2.85152E-02
  799.0987407       1.0000      3.94963E-02
  799.1269673       1.0000      5.07869E-02
  799.1673193       1.0000      6.69277E-02
  799.2256616       1.0000      9.02646E-02
  799.3018174       1.0000      0.12073    
  799.4250420       1.0000      0.17002    
  799.6189484       1.0000      0.24758    
  799.9585543       1.0000      0.38342    
  800.0000000       1.0000      0.40000    
  800.0000000       1.0000      0.40000    
  800.0181002       1.0000      0.41086    
  800.0362005       1.0000      0.42172    
  800.0724010       1.0000      0.44344    
  800.1448020       1.0000      0.48688    
  800.2896039       1.0000      0.57376    
  800.5792079       1.0000      0.74752    
  801.0000000       1.0000       1.0000    
  801.0000000       1.0000       1.0000    
  801.2316832       1.0000       1.0000    
  801.4633663       1.0000       1.0000    
  801.9267326       1.0000       1.0000    
  802.0000000       1.0000       1.0000    
  802.0000000       1.0000       1.0000    
  802.3706931       1.0000       1.0741    
  802.7413861       1.0000       1.1483    
  803.0000000       1.0000       1.2000    
  803.0000000       1.0000       1.2000    
  803.2965544       1.0000       1.3779    
  803.5931089       1.0000       1.5559    
  804.0000000       1.0000       1.8000    
  804.0000000       1.0000       1.8000    
  804.2372436       1.0000       1.7288    
  804.4744871       1.0000       1.6577    
  804.9489742       1.0000       1.5153    
  805.0000000       1.0000       1.5000    
  805.0000000       1.0000       1.5000    
  805.3795897       1.0000       1.3102    
  805.7591794       1.0000       1.1204    
  806.0000000       1.0000       1.0000    
  806.0000000       1.0000       1.0000    
  806.3036717       1.0000      0.93927    
  806.6073435       1.0000      0.87853    
  807.0000000       1.0000      0.80000    
  807.0000000       1.0000      0.80000    
  807.2429374       1.0000      0.84859    
  807.4858748       1.0000      0.89717    
  807.5203528       1.0000      0.90407    
  807.5893087       1.0000      0.91786    
  807.7272205       1.0000      0.94544    
  807.7272205       1.0000      0.94544    
  807.7664353       1.0000      0.95329    
  807.8056501       1.0000      0.96113    
  807.8840796       1.0000      0.97682    
  808.0000000       1.0000       1.0000    
  808.0000000       1.0000       1.0000    
  808.0627436       1.0000       1.0000    
  808.1254873       1.0000       1.0000    
  808.2509745       1.0000       1.0000    
  808.5019491       1.0000       1.0000    
  808.5501643       1.0000       1.0000    
  808.6465947       1.0000       1.0000    
  808.8394554       1.0000       1.0000    
  808.8394554       1.0000       1.0000    
  808.9197277       1.0000       1.0000    
  809.0000000       1.0000       1.0000    
  809.0000000       1.0000       1.0000    
  809.0642178       1.0000      0.97431    
  809.1284356       1.0000      0.94863    
  809.2568713       1.0000      0.89725    
  809.5137426       1.0000      0.79450    
  810.0000000       1.0000      0.60000    
  810.0000000       1.0000      0.60000    
  810.0053729       1.0000      0.59678    
  810.0107459       1.0000      0.59355    
  810.0151408       1.0000      0.59092    
  810.0203129       1.0000      0.58781    
  810.0257289       1.0000      0.58456    
  810.0322233       1.0000      0.58067    
  810.0400225       1.0000      0.57599    
  810.0507102       1.0000      0.56957    
  810.0664493       1.0000      0.56013    
  810.0846823       1.0000      0.54919    
  810.1015346       1.0000      0.53908    
  810.1202549       1.0000      0.52785    
  810.1396478       1.0000      0.51621    
  810.1615698       1.0000      0.50306    
  810.1858223       1.0000      0.48851    
  810.2138061       1.0000      0.47172    
  810.2461857       1.0000      0.45229    
  810.2846461       1.0000      0.42921    
  810.3306823       1.0000      0.40159    
  810.3879591       1.0000      0.36722    
  810.4027397       1.0000      0.35836    
  810.4323009       1.0000      0.34062    
  810.4914233       1.0000      0.30515    
  810.6019506       1.0000      0.23883    
  810.6353494       1.0000      0.21879    
  810.7021470       1.0000      0.17871    
  810.8357421       1.0000      9.85547E-02
  811.0000000       1.0000      8.33347E-10
  811.0000000       1.0000     -1.38891E-09
  811.0000023       1.0000     -2.30558E-06
  811.0035182       1.0000     -3.51823E-03
  811.0070341       1.0000     -7.03415E-03
  811.0140660       1.0000     -1.40660E-02
  811.0281297       1.0000     -2.81297E-02
  811.0562570       1.0000     -5.62570E-02
  811.1125118       1.0000     -0.11251    
  811.2250213       1.0000     -0.22502    
  811.4500403       1.0000     -0.45004    
  811.9000782       1.0000     -0.90008    
  812.0000000       1.0000      -1.0000    
  812.0000000       1.0000      -1.0000    
  812.3600304       1.0000      -1.0000    
  812.7200607       1.0000      -1.0000    
  813.0000000       1.0000      -1.0000    
  813.0000000       1.0000      -1.0000    
  813.2880243       1.0000      -1.0000    
  813.5760486       1.0000      -1.0000    
  814.0000000       1.0000      -1.0000    
  814.0000000       1.0000      -1.0000    
  814.2304194       1.0000      -1.4148    
  814.4608389       1.0000      -1.8295    
  814.9216777       1.0000      -2.6590    
  815.0000000       1.0000      -2.8000    
  815.0000000       1.0000      -2.8000    
  815.3686711       1.0000      -3.4636    
  815.7373422       1.0000      -4.1272    
  816.1480668       1.0000      -4.5112    
  816.1480668       1.0000      -4.5112    
  816.3119159       1.0000      -4.4129    
  816.4757650       1.0000      -4.3145    
  816.4961720       1.0000      -4.3023    
  816.5369861       1.0000      -4.2778    
  816.5369861       1.0000      -4.2778    
  816.6680654       1.0000      -4.1992    
  816.7991447       1.0000      -4.1205    
  817.0000000       1.0000      -4.0000    
  817.0000000       1.0000      -4.0000    
  817.1048634       1.0000      -4.0000    
  817.2097268       1.0000      -4.0000    
  817.4194537       1.0000      -4.0000    
  817.8389073       1.0000      -4.0000    
  818.0000000       1.0000      -4.0000    
  818.0000000       1.0000      -4.0000    
  818.3355629       1.0000      -3.7315    
  818.6711259       1.0000      -3.4631    
  819.0000000       1.0000      -3.2000    
  819.0000000       1.0000      -3.2000    
  819.2684503       1.0000      -2.8779    
  819.5369007       1.0000      -2.5557    
  820.0000000       1.0000      -2.0000    
  820.0000000       1.0000      -2.0000    
  820.2147603       1.0000      -2.0000    
  820.4295206       1.0000      -2.0000    
  820.8590411       1.0000      -2.0000    
  821.0000000       1.0000      -2.0000    
  821.0000000       1.0000      -2.0000    
  821.0423172       1.0000      -2.0000    
  821.0846344       1.0000      -2.0000    
