#      time         order        t            tair         tout      
  4684.735888       1.0000       17.000       12.910       20.910    
  4684.869156       1.0000       17.000       12.948       20.915    
  4685.000000       1.0000       17.000       12.986       20.921    
  4685.000000       1.0000       17.000       12.986       20.921    
  4685.106615       1.0000       17.000       13.088       20.932    
  4685.213230       1.0000       17.000       13.196       20.946    
  4685.426460       1.0000       17.000       13.411       20.995    
  4685.756670       1.0000       17.000       13.744       21.125    
  4686.000000       1.0000       17.000       13.989       21.261    
  4686.000000       1.0000       17.000       13.989       21.261    
  4686.034117       1.0000       17.000       14.063       21.281    
  4686.068234       1.0000       17.000       14.146       21.354    
  4686.077918       1.0000       17.000       14.170       21.381    
  4686.097287       1.0000       17.000       14.217       21.434    
  4686.136024       1.0000       17.000       14.312       21.483    
  4686.181668       1.0000       17.000       14.424       21.501    
  4686.195836       1.0000       17.000       14.458       21.504    
  4686.224172       1.0000       17.000       14.528       21.511    
  4686.280845       1.0000       17.000       14.667       21.538    
  4686.388561       1.0000       17.000       14.930       21.596    
  4686.420903       1.0000       17.000       15.009       21.612    
  4686.485587       1.0000       17.000       15.168       21.643    
  4686.511461       1.0000       17.000       15.231       21.656    
  4686.563209       1.0000       17.000       15.358       21.679    
  4686.666703       1.0000       17.000       15.611       21.723    
  4686.708101       1.0000       17.000       15.712       21.740    
  4686.790897       1.0000       17.000       15.915       21.771    
  4686.956489       1.0000       17.000       16.321       21.828    
  4686.956723       1.0000       17.147       16.321       21.828    
  4686.956723       1.0000       17.010       16.321       21.828    
  4686.964715       1.0000       17.010       16.341       21.830    
  4686.972707       1.0000       17.010       16.360       21.833    
  4686.988690       1.0000       17.010       16.399       21.838    
  4687.000000       1.0000       17.010       16.427       21.842    
  4687.000000       1.0000       17.010       16.427       21.842    
  4687.012787       1.0000       17.010       16.460       21.846    
  4687.025574       1.0000       17.010       16.495       21.850    
  4687.051147       1.0000       17.010       16.565       21.856    
  4687.102294       1.0000       17.010       16.705       21.869    
  4687.105939       1.0000       17.010       16.715       21.870    
  4687.113229       1.0000       17.010       16.735       21.872    
  4687.127808       1.0000       17.010       16.775       21.875    
  4687.133640       1.0000       17.010       16.791       21.876    
  4687.145304       1.0000       17.010       16.823       21.878    
  4687.168631       1.0000       17.010       16.886       21.883    
  4687.214715       1.0000       17.010       17.012       21.891    
  4687.262542       1.0000       17.010       17.143       21.898    
  4687.321423       1.0000       17.010       17.304       21.907    
  4687.385193       1.0000       17.010       17.479       21.916    
  4687.463568       1.0000       17.010       17.693       21.927    
  4687.567531       1.0000       17.010       17.978       21.941    
  4687.691333       1.0000       17.010       18.317       21.959    
  4687.848171       1.0000       17.010       18.746       21.981    
  4687.980100       1.0000       17.010       19.107       22.000    
  4688.000000       1.0000       17.010       19.161       22.003    
  4688.000000       1.0000       17.010       19.161       22.003    
  4688.040918       1.0000       17.010       19.263       22.009    
  4688.081835       1.0000       17.010       19.363       22.016    
  4688.163671       1.0000       17.010       19.564       22.028    
  4688.163671       1.0000       17.010       19.564       22.028    
  4688.196405       1.0000       17.010       19.644       22.033    
  4688.229139       1.0000       17.010       19.724       22.038    
  4688.294607       1.0000       17.010       19.884       22.048    
  4688.381898       1.0000       17.010       20.098       22.061    
  4688.381898       1.0000       17.010       20.098       22.061    
  4688.434272       1.0000       17.010       20.226       22.070    
  4688.486647       1.0000       17.010       20.354       22.078    
  4688.591396       1.0000       17.010       20.611       22.094    
  4688.800894       1.0000       17.010       21.124       22.125    
  4689.000000       1.0000       17.010       21.611       22.155    
  4689.000000       1.0000       17.010       21.611       22.155    
  4689.108008       1.0000       17.010       21.846       22.172    
  4689.216015       1.0000       17.010       22.080       22.188    
  4689.234810       1.0000       17.010       22.120       22.191    
  4689.272400       1.0000       17.010       22.201       22.197    
  4689.272400       1.0000       17.010       22.201       22.197    
  4689.358806       1.0000       17.010       22.388       22.210    
  4689.445212       1.0000       17.010       22.575       22.223    
  4689.618024       1.0000       17.010       22.948       22.249    
  4689.914416       1.0000       17.010       23.588       22.294    
  4690.000000       1.0000       17.010       23.773       22.307    
  4690.000000       1.0000       17.010       23.773       22.307    
  4690.138250       1.0000       17.010       23.977       22.327    
  4690.276499       1.0000       17.010       24.176       22.347    
  4690.552998       1.0000       17.010       24.574       22.387    
  4690.888597       1.0000       17.010       25.058       22.433    
  4690.888597       1.0000       17.010       25.058       22.433    
  4690.944298       1.0000       17.010       25.138       22.440    
  4691.000000       1.0000       17.010       25.218       22.448    
  4691.000000       1.0000       17.010       25.218       22.448    
  4691.044561       1.0000       17.010       25.271       22.454    
  4691.089123       1.0000       17.010       25.323       22.460    
  4691.178245       1.0000       17.010       25.425       22.472    
  4691.356490       1.0000       17.010       25.631       22.495    
  4691.712980       1.0000       17.010       26.041       22.540    
  4692.000000       1.0000       17.010       26.372       22.576    
  4692.000000       1.0000       17.010       26.372       22.576    
  4692.285192       1.0000       17.010       26.580       22.619    
  4692.570384       1.0000       17.010       26.786       22.661    
  4693.000000       1.0000       17.010       27.095       22.727    
  4693.000000       1.0000       17.010       27.095       22.727    
  4693.228154       1.0000       17.010       27.100       22.760    
  4693.456307       1.0000       17.010       27.100       22.793    
  4693.912615       1.0000       17.010       27.100       22.856    
  4694.000000       1.0000       17.010       27.100       22.868    
  4694.000000       1.0000       17.010       27.100       22.868    
  4694.365046       1.0000       17.010       26.791       22.913    
  4694.730092       1.0000       17.010       26.475       22.952    
  4695.000000       1.0000       17.010       26.242       22.980    
  4695.000000       1.0000       17.010       26.242       22.980    
  4695.292037       1.0000       17.010       25.908       23.006    
  4695.584073       1.0000       17.010       25.571       23.030    
  4696.000000       1.0000       17.010       25.092       23.049    
  4696.000000       1.0000       17.010       25.092       23.049    
  4696.026105       1.0000       17.010       25.056       23.049    
  4696.052211       1.0000       17.010       25.019       23.049    
  4696.104422       1.0000       17.010       24.944       23.047    
  4696.104422       1.0000       17.010       24.944       23.047    
  4696.125306       1.0000       17.010       24.914       23.046    
  4696.146190       1.0000       17.010       24.883       23.045    
  4696.187959       1.0000       17.010       24.823       23.042    
  4696.271496       1.0000       17.010       24.703       23.032    
  4696.438571       1.0000       17.010       24.462       22.996    
  4696.772720       1.0000       17.010       23.981       22.868    
  4697.000000       1.0000       17.010       23.654       22.751    
  4697.000000       1.0000       17.010       23.654       22.751    
  4697.005541       1.0000       17.010       23.646       22.748    
  4697.011082       1.0000       17.010       23.635       22.745    
  4697.015515       1.0000       17.010       23.625       22.743    
  4697.020776       1.0000       17.010       23.614       22.740    
  4697.026265       1.0000       17.010       23.602       22.737    
  4697.032897       1.0000       17.010       23.588       22.734    
  4697.040929       1.0000       17.010       23.571       22.730    
  4697.052241       1.0000       17.010       23.546       22.723    
  4697.066492       1.0000       17.010       23.515       22.715    
  4697.083985       1.0000       17.010       23.478       22.706    
  4697.099706       1.0000       17.010       23.444       22.697    
  4697.117629       1.0000       17.010       23.405       22.686    
  4697.135957       1.0000       17.010       23.365       22.675    
  4697.156831       1.0000       17.010       23.320       22.663    
  4697.179759       1.0000       17.010       23.271       22.650    
  4697.185046       1.0000       17.010       23.259       22.646    
  4697.195621       1.0000       17.010       23.236       22.639    
  4697.216771       1.0000       17.010       23.191       22.625    
  4697.246176       1.0000       17.010       23.127       22.606    
  4697.283119       1.0000       17.010       23.047       22.584    
  4697.329024       1.0000       17.010       22.948       22.557    
  4697.386985       1.0000       17.010       22.823       22.524    
  4697.462944       1.0000       17.010       22.659       22.484    
  4697.567792       1.0000       17.010       22.433       22.434    
  4697.567792       1.0000       17.010       22.433       22.434    
  4697.571338       1.0000       17.010       22.425       22.432    
  4697.574885       1.0000       17.010       22.417       22.430    
  4697.581978       1.0000       17.010       22.402       22.427    
  4697.596165       1.0000       17.010       22.371       22.420    
  4697.624538       1.0000       17.010       22.310       22.408    
  4697.681285       1.0000       17.010       22.187       22.385    
  4697.794779       1.0000       17.010       21.942       22.342    
  4698.000000       1.0000       17.010       21.499       22.280    
  4698.000000       1.0000       17.010       21.499       22.280    
  4698.090795       1.0000       17.010       21.351       22.259    
  4698.181590       1.0000       17.010       21.207       22.241    
  4698.363179       1.0000       17.010       20.920       22.215    
  4698.636106       1.0000       17.010       20.487       22.182    
  4698.982042       1.0000       17.010       19.939       22.144    
  4698.982042       1.0000       17.010       19.939       22.144    
  4698.991021       1.0000       17.010       19.925       22.143    
  4699.000000       1.0000       17.010       19.911       22.142    
  4699.000000       1.0000       17.010       19.911       22.142    
  4699.007183       1.0000       17.010       19.900       22.141    
  4699.014366       1.0000       17.010       19.890       22.140    
  4699.028732       1.0000       17.010       19.872       22.138    
  4699.057465       1.0000       17.010       19.835       22.135    
  4699.114930       1.0000       17.010       19.760       22.129    
  4699.229859       1.0000       17.010       19.611       22.117    
  4699.459719       1.0000       17.010       19.313       22.091    
  4699.919438       1.0000       17.010       18.717       22.014    
  4700.000000       1.0000       17.010       18.613       22.005    
  4700.000000       1.0000       17.010       18.613       22.005    
  4700.367775       1.0000       17.010       18.136       21.930    
  4700.735550       1.0000       17.010       17.660       21.850    
  4701.000000       1.0000       17.010       17.317       21.799    
  4701.000000       1.0000       17.010       17.317       21.799    
  4701.294220       1.0000       17.010       17.018       21.749    
  4701.588440       1.0000       17.010       16.722       21.702    
  4701.848517       1.0000       17.010       16.460       21.663    
  4701.848517       1.0000       17.010       16.460       21.663    
  4701.924259       1.0000       17.010       16.383       21.652    
  4702.000000       1.0000       17.010       16.307       21.640    
  4702.000000       1.0000       17.010       16.307       21.640    
  4702.060593       1.0000       17.010       16.246       21.632    
  4702.121186       1.0000       17.010       16.185       21.623    
  4702.242372       1.0000       17.010       16.063       21.605    
  4702.319484       1.0000       17.010       15.985       21.594    
  4702.319484       1.0000       16.985       15.985       21.594    
  4702.416433       1.0000       17.000       15.887       21.579    
  4702.513382       1.0000       17.000       15.789       21.565    
  4702.637131       1.0000       17.000       15.665       21.547    
  4702.791387       1.0000       17.000       15.509       21.525    
  4703.000000       1.0000       17.000       15.299       21.495    
